t,Bandit,Reward,Regret,TrueMean,Algorithm
2930,3,2.3458445148665383,0,4,ThompsonSampling
2931,3,3.603643281279878,0,4,ThompsonSampling
2932,3,4.538201340255827,0,4,ThompsonSampling
2933,3,3.6845679297247766,0,4,ThompsonSampling
2934,3,2.916030958485475,0,4,ThompsonSampling
2935,3,4.210820480281807,0,4,ThompsonSampling
2936,3,5.111601138449242,0,4,ThompsonSampling
2937,3,5.037976198813211,0,4,ThompsonSampling
2938,3,3.530347822651288,0,4,ThompsonSampling
2939,3,4.353660139256048,0,4,ThompsonSampling
2940,3,2.524517863427536,0,4,ThompsonSampling
2941,3,2.719510486346948,0,4,ThompsonSampling
2942,3,4.393946980672455,0,4,ThompsonSampling
2943,3,4.533363776608934,0,4,ThompsonSampling
2944,3,5.9188634224420245,0,4,ThompsonSampling
2945,3,6.062008470544058,0,4,ThompsonSampling
2946,3,3.3102623669563176,0,4,ThompsonSampling
2947,3,3.4391815106735604,0,4,ThompsonSampling
2948,3,4.676381787011437,0,4,ThompsonSampling
2949,3,4.286305056839172,0,4,ThompsonSampling
2950,3,1.2904124262372179,0,4,ThompsonSampling
2951,3,3.5047534175496744,0,4,ThompsonSampling
2952,3,3.682330295624665,0,4,ThompsonSampling
2953,3,3.9112131824394396,0,4,ThompsonSampling
2954,3,5.690584528630401,0,4,ThompsonSampling
2955,3,4.226891786007127,0,4,ThompsonSampling
2956,3,5.284694301304951,0,4,ThompsonSampling
2957,3,3.479911136321381,0,4,ThompsonSampling
2958,3,2.0362287544811397,0,4,ThompsonSampling
2959,3,5.47989017997675,0,4,ThompsonSampling
2960,3,2.3090628233896617,0,4,ThompsonSampling
2961,3,3.4722658009179703,0,4,ThompsonSampling
2962,3,3.530684973354548,0,4,ThompsonSampling
2963,3,5.170502858323396,0,4,ThompsonSampling
2964,3,4.613308172903174,0,4,ThompsonSampling
2965,3,5.047161853942223,0,4,ThompsonSampling
2966,3,4.260000379546945,0,4,ThompsonSampling
2967,3,4.953619641499301,0,4,ThompsonSampling
2968,3,4.558538103600321,0,4,ThompsonSampling
2969,3,4.688877331781544,0,4,ThompsonSampling
2970,3,3.911081595258441,0,4,ThompsonSampling
2971,3,3.211508996470058,0,4,ThompsonSampling
2972,3,2.396024323070393,0,4,ThompsonSampling
2973,3,2.0432167366443155,0,4,ThompsonSampling
2974,3,4.109671649891009,0,4,ThompsonSampling
2975,3,2.985929786392289,0,4,ThompsonSampling
2976,3,3.4068342726013037,0,4,ThompsonSampling
2977,3,3.7166300011897073,0,4,ThompsonSampling
2978,3,2.770453544113786,0,4,ThompsonSampling
2979,3,3.9106336619605693,0,4,ThompsonSampling
2980,3,4.578580971567286,0,4,ThompsonSampling
2981,3,4.133841902333029,0,4,ThompsonSampling
2982,3,5.822490599330998,0,4,ThompsonSampling
2983,3,3.19802131769075,0,4,ThompsonSampling
2984,3,4.151471840682926,0,4,ThompsonSampling
2985,3,4.308684557953933,0,4,ThompsonSampling
2986,3,3.858153873495997,0,4,ThompsonSampling
2987,3,4.780245530273144,0,4,ThompsonSampling
2988,3,4.951071364329691,0,4,ThompsonSampling
2989,3,5.032466491371222,0,4,ThompsonSampling
2990,3,4.321494270035321,0,4,ThompsonSampling
2991,3,3.8567286273011665,0,4,ThompsonSampling
2992,3,4.135465846603845,0,4,ThompsonSampling
2993,3,4.107113885672926,0,4,ThompsonSampling
2994,3,5.673531087440642,0,4,ThompsonSampling
2995,3,5.89699279000261,0,4,ThompsonSampling
2996,3,3.3068804710797375,0,4,ThompsonSampling
2997,3,3.8723432388840493,0,4,ThompsonSampling
2998,3,5.088624324910604,0,4,ThompsonSampling
2999,3,4.4189571017071945,0,4,ThompsonSampling
3000,3,4.855513058252009,0,4,ThompsonSampling
3001,3,4.128424590510308,0,4,ThompsonSampling
3002,3,3.3857669813233255,0,4,ThompsonSampling
3003,3,4.859149624530892,0,4,ThompsonSampling
3004,3,5.015479845061507,0,4,ThompsonSampling
3005,3,5.514007372865634,0,4,ThompsonSampling
3006,3,3.9759338875876984,0,4,ThompsonSampling
3007,3,3.900921913990329,0,4,ThompsonSampling
3008,3,6.245668432614092,0,4,ThompsonSampling
3009,3,5.354030185602589,0,4,ThompsonSampling
3010,3,3.5954353440489064,0,4,ThompsonSampling
3011,3,3.5058771962748025,0,4,ThompsonSampling
3012,3,4.078622060870701,0,4,ThompsonSampling
3013,3,3.9698719588440508,0,4,ThompsonSampling
3014,3,4.40945851922372,0,4,ThompsonSampling
3015,3,3.200531564705854,0,4,ThompsonSampling
3016,3,4.493588922066608,0,4,ThompsonSampling
3017,3,4.808992526537626,0,4,ThompsonSampling
3018,3,4.324550205911487,0,4,ThompsonSampling
3019,3,5.074111305693013,0,4,ThompsonSampling
3020,3,4.1913250149807,0,4,ThompsonSampling
3021,3,5.140874950267279,0,4,ThompsonSampling
3022,3,4.731995550623298,0,4,ThompsonSampling
3023,3,3.9065067627618366,0,4,ThompsonSampling
3024,3,4.702851325015079,0,4,ThompsonSampling
3025,3,3.89409736760448,0,4,ThompsonSampling
3026,3,3.606122792251713,0,4,ThompsonSampling
3027,3,3.5082465754101446,0,4,ThompsonSampling
3028,3,2.913982018743092,0,4,ThompsonSampling
3029,3,3.9510947960455924,0,4,ThompsonSampling
3030,3,4.020099297672803,0,4,ThompsonSampling
3031,3,4.672608801116414,0,4,ThompsonSampling
3032,3,3.3351254903677603,0,4,ThompsonSampling
3033,3,5.3982760708007715,0,4,ThompsonSampling
3034,3,5.2784585210854935,0,4,ThompsonSampling
3035,3,5.120525838786961,0,4,ThompsonSampling
3036,3,4.009764426131617,0,4,ThompsonSampling
3037,3,2.5895638520438578,0,4,ThompsonSampling
3038,3,3.9471821955368576,0,4,ThompsonSampling
3039,3,4.21587869474397,0,4,ThompsonSampling
3040,3,4.018215656808728,0,4,ThompsonSampling
3041,3,4.296685253653472,0,4,ThompsonSampling
3042,3,4.103054917379795,0,4,ThompsonSampling
3043,3,4.515366031978645,0,4,ThompsonSampling
3044,3,4.355568360433141,0,4,ThompsonSampling
3045,3,3.66821461723017,0,4,ThompsonSampling
3046,3,4.185390496883087,0,4,ThompsonSampling
3047,3,5.341154374914612,0,4,ThompsonSampling
3048,3,4.598368213736357,0,4,ThompsonSampling
3049,3,3.0407566638419996,0,4,ThompsonSampling
3050,3,3.2969244969575073,0,4,ThompsonSampling
3051,3,4.809697352519797,0,4,ThompsonSampling
3052,3,2.751710120121608,0,4,ThompsonSampling
3053,3,3.799875934651136,0,4,ThompsonSampling
3054,3,4.589135286162725,0,4,ThompsonSampling
3055,3,4.800852339486162,0,4,ThompsonSampling
3056,3,3.129750588475181,0,4,ThompsonSampling
3057,3,3.156600072968028,0,4,ThompsonSampling
3058,3,4.698878734716423,0,4,ThompsonSampling
3059,3,2.8735658876587467,0,4,ThompsonSampling
3060,3,4.568239888169972,0,4,ThompsonSampling
3061,3,3.0418735037705957,0,4,ThompsonSampling
3062,3,4.504492793172568,0,4,ThompsonSampling
3063,3,2.3375184690114237,0,4,ThompsonSampling
3064,3,4.502470804865898,0,4,ThompsonSampling
3065,3,4.577846811876363,0,4,ThompsonSampling
3066,3,5.407291483514936,0,4,ThompsonSampling
3067,3,4.2921193786781515,0,4,ThompsonSampling
3068,3,6.60118557360915,0,4,ThompsonSampling
3069,3,0.8657568484812628,0,4,ThompsonSampling
3070,3,2.0158628429721936,0,4,ThompsonSampling
3071,3,5.7259174931571275,0,4,ThompsonSampling
3072,3,4.781911200682228,0,4,ThompsonSampling
3073,3,5.374196630236273,0,4,ThompsonSampling
3074,3,2.995017196149346,0,4,ThompsonSampling
3075,3,3.7530774597432583,0,4,ThompsonSampling
3076,3,3.88268857293512,0,4,ThompsonSampling
3077,3,4.368870151162349,0,4,ThompsonSampling
3078,3,4.7680009372303065,0,4,ThompsonSampling
3079,3,4.156521564188846,0,4,ThompsonSampling
3080,3,4.041704192130602,0,4,ThompsonSampling
3081,3,2.8489593306815273,0,4,ThompsonSampling
3082,3,3.1928930218279046,0,4,ThompsonSampling
3083,3,3.4687672835821246,0,4,ThompsonSampling
3084,3,3.1060792896663507,0,4,ThompsonSampling
3085,3,5.101732844151667,0,4,ThompsonSampling
3086,3,5.219845710181248,0,4,ThompsonSampling
3087,3,3.0174122009876907,0,4,ThompsonSampling
3088,3,2.4689639988946657,0,4,ThompsonSampling
3089,3,4.741902224744211,0,4,ThompsonSampling
3090,3,4.668215985758708,0,4,ThompsonSampling
3091,3,3.3500393680135803,0,4,ThompsonSampling
3092,3,4.66524406064986,0,4,ThompsonSampling
3093,3,3.247278621969381,0,4,ThompsonSampling
3094,3,5.388079908879473,0,4,ThompsonSampling
3095,3,3.425813683363293,0,4,ThompsonSampling
3096,3,4.1344530141841815,0,4,ThompsonSampling
3097,3,5.033785492690958,0,4,ThompsonSampling
3098,3,3.0049330848115927,0,4,ThompsonSampling
3099,3,3.3729705267607164,0,4,ThompsonSampling
3100,3,3.311598617221115,0,4,ThompsonSampling
3101,3,4.105477128084655,0,4,ThompsonSampling
3102,3,3.834049518901659,0,4,ThompsonSampling
3103,3,6.027245126246378,0,4,ThompsonSampling
3104,3,3.75650038236124,0,4,ThompsonSampling
3105,3,4.195532755438221,0,4,ThompsonSampling
3106,3,4.956548578756469,0,4,ThompsonSampling
3107,3,4.308748314363441,0,4,ThompsonSampling
3108,3,5.072232330643352,0,4,ThompsonSampling
3109,3,4.429340511740251,0,4,ThompsonSampling
3110,3,3.918147644017455,0,4,ThompsonSampling
3111,3,3.6551429540951386,0,4,ThompsonSampling
3112,3,2.8553127277226213,0,4,ThompsonSampling
3113,3,2.677149459929581,0,4,ThompsonSampling
3114,3,3.961614676303455,0,4,ThompsonSampling
3115,3,5.243003848469604,0,4,ThompsonSampling
3116,3,3.2029387694471296,0,4,ThompsonSampling
3117,3,4.458375302696888,0,4,ThompsonSampling
3118,3,5.165172257143517,0,4,ThompsonSampling
3119,3,5.151457713654111,0,4,ThompsonSampling
3120,3,5.95554049937368,0,4,ThompsonSampling
3121,3,4.889733271377839,0,4,ThompsonSampling
3122,3,4.797790167935683,0,4,ThompsonSampling
3123,3,5.0555249413310985,0,4,ThompsonSampling
3124,3,2.7720731166813435,0,4,ThompsonSampling
3125,3,5.245202648742202,0,4,ThompsonSampling
3126,3,4.264835366481406,0,4,ThompsonSampling
3127,3,3.8885584101451434,0,4,ThompsonSampling
3128,3,2.5390150595465846,0,4,ThompsonSampling
3129,3,5.156727009990514,0,4,ThompsonSampling
3130,3,3.1559200322303047,0,4,ThompsonSampling
3131,3,2.4214586606593658,0,4,ThompsonSampling
3132,3,4.587478174012276,0,4,ThompsonSampling
3133,3,3.1408052972695204,0,4,ThompsonSampling
3134,3,3.7929696794625865,0,4,ThompsonSampling
3135,3,4.918019813045449,0,4,ThompsonSampling
3136,3,4.783638436739366,0,4,ThompsonSampling
3137,3,3.650678477623829,0,4,ThompsonSampling
3138,3,3.45454587763553,0,4,ThompsonSampling
3139,3,3.8057937388347156,0,4,ThompsonSampling
3140,3,4.044972608409138,0,4,ThompsonSampling
3141,3,3.5411808468541235,0,4,ThompsonSampling
3142,3,6.041037947991521,0,4,ThompsonSampling
3143,3,3.150701207675212,0,4,ThompsonSampling
3144,3,2.5353291137783507,0,4,ThompsonSampling
3145,3,3.1547760873155726,0,4,ThompsonSampling
3146,3,3.458013593147171,0,4,ThompsonSampling
3147,3,3.4753960457374466,0,4,ThompsonSampling
3148,3,3.7371627261406597,0,4,ThompsonSampling
3149,3,1.9609075455011742,0,4,ThompsonSampling
3150,3,3.6050021209532512,0,4,ThompsonSampling
3151,3,3.013979536803112,0,4,ThompsonSampling
3152,3,4.333032654355112,0,4,ThompsonSampling
3153,3,3.6468450871882605,0,4,ThompsonSampling
3154,3,3.6191907993302785,0,4,ThompsonSampling
3155,3,2.429632187726307,0,4,ThompsonSampling
3156,3,3.8190902488079272,0,4,ThompsonSampling
3157,3,4.818040044253727,0,4,ThompsonSampling
3158,3,4.13970968561249,0,4,ThompsonSampling
3159,3,4.366223825116686,0,4,ThompsonSampling
3160,3,5.375635613981265,0,4,ThompsonSampling
3161,3,3.968340374227393,0,4,ThompsonSampling
3162,3,3.060113287770918,0,4,ThompsonSampling
3163,3,3.0939759816362207,0,4,ThompsonSampling
3164,3,4.453293080623442,0,4,ThompsonSampling
3165,3,5.22758813822065,0,4,ThompsonSampling
3166,3,5.057255264549533,0,4,ThompsonSampling
3167,3,4.759889036802881,0,4,ThompsonSampling
3168,3,4.599628642054695,0,4,ThompsonSampling
3169,3,1.8206831973120385,0,4,ThompsonSampling
3170,3,3.615278165923562,0,4,ThompsonSampling
3171,3,4.028270920689411,0,4,ThompsonSampling
3172,3,4.025303395413039,0,4,ThompsonSampling
3173,3,4.156915251543567,0,4,ThompsonSampling
3174,3,4.415241956976927,0,4,ThompsonSampling
3175,3,1.8967905959931186,0,4,ThompsonSampling
3176,3,5.661636957224613,0,4,ThompsonSampling
3177,3,3.624162705166745,0,4,ThompsonSampling
3178,3,4.3971131943010695,0,4,ThompsonSampling
3179,3,5.632688862649054,0,4,ThompsonSampling
3180,3,4.207778664027817,0,4,ThompsonSampling
3181,3,3.9120680818206517,0,4,ThompsonSampling
3182,3,4.006408484022614,0,4,ThompsonSampling
3183,3,3.053755072479231,0,4,ThompsonSampling
3184,3,3.940895984442585,0,4,ThompsonSampling
3185,3,4.2992230574467545,0,4,ThompsonSampling
3186,3,2.716038052356514,0,4,ThompsonSampling
3187,3,3.655774368309011,0,4,ThompsonSampling
3188,3,2.960423029350374,0,4,ThompsonSampling
3189,3,1.643694859519293,0,4,ThompsonSampling
3190,3,6.436779963085323,0,4,ThompsonSampling
3191,3,5.889498173524231,0,4,ThompsonSampling
3192,3,3.6436631036060314,0,4,ThompsonSampling
3193,3,2.675582035708342,0,4,ThompsonSampling
3194,3,3.587641537770516,0,4,ThompsonSampling
3195,3,4.079433879992055,0,4,ThompsonSampling
3196,3,4.141815608481056,0,4,ThompsonSampling
3197,3,3.765677947382052,0,4,ThompsonSampling
3198,3,3.7601848592605833,0,4,ThompsonSampling
3199,3,5.140648599869316,0,4,ThompsonSampling
3200,3,3.3529426465560315,0,4,ThompsonSampling
3201,3,4.195887042731214,0,4,ThompsonSampling
3202,3,4.895358369939204,0,4,ThompsonSampling
3203,3,4.722703928027327,0,4,ThompsonSampling
3204,3,4.3672978861216185,0,4,ThompsonSampling
3205,3,4.002343406108603,0,4,ThompsonSampling
3206,3,3.799052503065525,0,4,ThompsonSampling
3207,3,3.812679753709574,0,4,ThompsonSampling
3208,3,3.8532287289315015,0,4,ThompsonSampling
3209,3,4.262249348009057,0,4,ThompsonSampling
3210,3,4.7835785732407174,0,4,ThompsonSampling
3211,3,3.394172240741248,0,4,ThompsonSampling
3212,3,3.3016888174856636,0,4,ThompsonSampling
3213,3,5.473069279884656,0,4,ThompsonSampling
3214,3,4.406775627080389,0,4,ThompsonSampling
3215,3,2.964590551752993,0,4,ThompsonSampling
3216,3,5.15314803114102,0,4,ThompsonSampling
3217,3,4.4820733807427615,0,4,ThompsonSampling
3218,3,2.7910968438363017,0,4,ThompsonSampling
3219,3,2.0224652450163214,0,4,ThompsonSampling
3220,3,4.81761709873428,0,4,ThompsonSampling
3221,3,3.052832179320009,0,4,ThompsonSampling
3222,3,3.9953037847098676,0,4,ThompsonSampling
3223,3,2.1197810852773973,0,4,ThompsonSampling
3224,3,3.4295855681861784,0,4,ThompsonSampling
3225,3,3.3825492398256998,0,4,ThompsonSampling
3226,3,3.9629240328573867,0,4,ThompsonSampling
3227,3,3.7355234944903533,0,4,ThompsonSampling
3228,3,2.18821691512674,0,4,ThompsonSampling
3229,3,4.7019834163230625,0,4,ThompsonSampling
3230,3,1.9366199167738865,0,4,ThompsonSampling
3231,3,2.1316312857541293,0,4,ThompsonSampling
3232,3,4.84216092005108,0,4,ThompsonSampling
3233,3,4.141085429127104,0,4,ThompsonSampling
3234,3,3.6137967619602995,0,4,ThompsonSampling
3235,3,3.7618376306895613,0,4,ThompsonSampling
3236,3,3.395725800221313,0,4,ThompsonSampling
3237,3,3.9257610424491896,0,4,ThompsonSampling
3238,3,4.182762788605855,0,4,ThompsonSampling
3239,3,6.515605362344278,0,4,ThompsonSampling
3240,3,4.989956020302517,0,4,ThompsonSampling
3241,3,2.8759671835052494,0,4,ThompsonSampling
3242,3,3.8498344524289956,0,4,ThompsonSampling
3243,3,3.0880304799162532,0,4,ThompsonSampling
3244,3,2.8983145984792618,0,4,ThompsonSampling
3245,3,4.708521990241547,0,4,ThompsonSampling
3246,3,3.627675685180273,0,4,ThompsonSampling
3247,3,3.84157049586428,0,4,ThompsonSampling
3248,3,5.677569449726511,0,4,ThompsonSampling
3249,3,4.387630657340839,0,4,ThompsonSampling
3250,3,4.859685374709506,0,4,ThompsonSampling
3251,3,3.1879852143861576,0,4,ThompsonSampling
3252,3,4.7992424836995005,0,4,ThompsonSampling
3253,3,4.558878233467927,0,4,ThompsonSampling
3254,3,4.052909693826094,0,4,ThompsonSampling
3255,3,3.385808167353396,0,4,ThompsonSampling
3256,3,3.9146929260062677,0,4,ThompsonSampling
3257,3,4.559644169082443,0,4,ThompsonSampling
3258,3,3.5603446552504594,0,4,ThompsonSampling
3259,3,5.069261129595017,0,4,ThompsonSampling
3260,3,3.2799716927345126,0,4,ThompsonSampling
3261,3,3.382383002884243,0,4,ThompsonSampling
3262,3,5.257528813070255,0,4,ThompsonSampling
3263,3,3.411538050973479,0,4,ThompsonSampling
3264,3,5.29840755477177,0,4,ThompsonSampling
3265,3,2.657360344428285,0,4,ThompsonSampling
3266,3,3.8966002058067017,0,4,ThompsonSampling
3267,3,3.4593645802108046,0,4,ThompsonSampling
3268,3,5.93095704017682,0,4,ThompsonSampling
3269,3,5.208843873847745,0,4,ThompsonSampling
3270,3,5.1363699873729285,0,4,ThompsonSampling
3271,3,5.745184933172103,0,4,ThompsonSampling
3272,3,3.6160029262787,0,4,ThompsonSampling
3273,3,4.437208236259335,0,4,ThompsonSampling
3274,3,4.696421401760309,0,4,ThompsonSampling
3275,3,3.440864856926117,0,4,ThompsonSampling
3276,3,4.617830529779036,0,4,ThompsonSampling
3277,3,5.691825572904767,0,4,ThompsonSampling
3278,3,5.52095913715163,0,4,ThompsonSampling
3279,3,3.500994283323025,0,4,ThompsonSampling
3280,3,4.769990207479204,0,4,ThompsonSampling
3281,3,5.1408003092923495,0,4,ThompsonSampling
3282,3,5.398674874733643,0,4,ThompsonSampling
3283,3,4.297774770159984,0,4,ThompsonSampling
3284,3,3.199368845278341,0,4,ThompsonSampling
3285,3,3.839985370555102,0,4,ThompsonSampling
3286,3,4.203753204653568,0,4,ThompsonSampling
3287,3,4.860719588815677,0,4,ThompsonSampling
3288,3,2.627690986669109,0,4,ThompsonSampling
3289,3,3.0178535898921406,0,4,ThompsonSampling
3290,3,4.436686550522376,0,4,ThompsonSampling
3291,3,3.4844405527366002,0,4,ThompsonSampling
3292,3,3.875683161058065,0,4,ThompsonSampling
3293,3,3.968851699818381,0,4,ThompsonSampling
3294,3,5.422709684287353,0,4,ThompsonSampling
3295,3,2.6199593839545834,0,4,ThompsonSampling
3296,3,4.921480398818779,0,4,ThompsonSampling
3297,3,2.827715373901251,0,4,ThompsonSampling
3298,3,6.884571159097138,0,4,ThompsonSampling
3299,3,4.762008035162138,0,4,ThompsonSampling
3300,3,4.006881049130353,0,4,ThompsonSampling
3301,3,3.687134891400717,0,4,ThompsonSampling
3302,3,1.8648764697347113,0,4,ThompsonSampling
3303,3,4.280875238723854,0,4,ThompsonSampling
3304,3,4.522311018267679,0,4,ThompsonSampling
3305,3,4.495650744560315,0,4,ThompsonSampling
3306,3,4.285483675287822,0,4,ThompsonSampling
3307,3,3.4488327807244255,0,4,ThompsonSampling
3308,3,3.514563324405316,0,4,ThompsonSampling
3309,3,2.1396121928597496,0,4,ThompsonSampling
3310,3,3.5327483739637144,0,4,ThompsonSampling
3311,3,4.086985166707055,0,4,ThompsonSampling
3312,3,5.108526106657079,0,4,ThompsonSampling
3313,3,3.8778331418334586,0,4,ThompsonSampling
3314,3,4.617608883375602,0,4,ThompsonSampling
3315,3,4.596781910988782,0,4,ThompsonSampling
3316,3,5.291645959147002,0,4,ThompsonSampling
3317,3,2.8905750362990323,0,4,ThompsonSampling
3318,3,4.638439105515268,0,4,ThompsonSampling
3319,3,4.999082657161579,0,4,ThompsonSampling
3320,3,5.880275769706664,0,4,ThompsonSampling
3321,3,3.940994645500271,0,4,ThompsonSampling
3322,3,0.9866090034226032,0,4,ThompsonSampling
3323,3,4.560452964132611,0,4,ThompsonSampling
3324,3,4.196951753469809,0,4,ThompsonSampling
3325,3,5.094827874150318,0,4,ThompsonSampling
3326,3,4.589829939217175,0,4,ThompsonSampling
3327,3,3.722339870289269,0,4,ThompsonSampling
3328,3,3.2103422396158487,0,4,ThompsonSampling
3329,3,5.013555191429644,0,4,ThompsonSampling
3330,3,4.59030715290228,0,4,ThompsonSampling
3331,3,3.062560808484792,0,4,ThompsonSampling
3332,3,2.560961922317648,0,4,ThompsonSampling
3333,3,3.2357788033367934,0,4,ThompsonSampling
3334,3,2.8277197327202996,0,4,ThompsonSampling
3335,3,6.648585960785326,0,4,ThompsonSampling
3336,3,4.4643552152038515,0,4,ThompsonSampling
3337,3,6.047842125621962,0,4,ThompsonSampling
3338,3,3.6858219211800574,0,4,ThompsonSampling
3339,3,4.20287892344545,0,4,ThompsonSampling
3340,3,3.029489147861954,0,4,ThompsonSampling
3341,3,4.554716689362034,0,4,ThompsonSampling
3342,3,4.190473227869762,0,4,ThompsonSampling
3343,3,4.900253421971081,0,4,ThompsonSampling
3344,3,2.5957666379812503,0,4,ThompsonSampling
3345,3,5.283285610220294,0,4,ThompsonSampling
3346,3,3.9631904644586817,0,4,ThompsonSampling
3347,3,3.7870732505240468,0,4,ThompsonSampling
3348,3,2.6847290435313553,0,4,ThompsonSampling
3349,3,4.4478754127906965,0,4,ThompsonSampling
3350,3,4.429869420960452,0,4,ThompsonSampling
3351,3,4.351818075722502,0,4,ThompsonSampling
3352,3,3.6177769563182256,0,4,ThompsonSampling
3353,3,2.0611133487291755,0,4,ThompsonSampling
3354,3,3.21085221070145,0,4,ThompsonSampling
3355,3,4.045690021639899,0,4,ThompsonSampling
3356,3,2.62280075371665,0,4,ThompsonSampling
3357,3,4.252928235542993,0,4,ThompsonSampling
3358,3,5.956893500682465,0,4,ThompsonSampling
3359,3,4.537905599634421,0,4,ThompsonSampling
3360,3,5.451486420416894,0,4,ThompsonSampling
3361,3,2.949682790260657,0,4,ThompsonSampling
3362,3,2.591388250090949,0,4,ThompsonSampling
3363,3,3.0701161900995046,0,4,ThompsonSampling
3364,3,5.4530417138467575,0,4,ThompsonSampling
3365,3,3.474925281011505,0,4,ThompsonSampling
3366,3,3.4725922484055074,0,4,ThompsonSampling
3367,3,4.700246700129993,0,4,ThompsonSampling
3368,3,4.393485665422514,0,4,ThompsonSampling
3369,3,4.159073001845805,0,4,ThompsonSampling
3370,3,4.167442156851643,0,4,ThompsonSampling
3371,3,2.1233019501356307,0,4,ThompsonSampling
3372,3,4.1240311556663745,0,4,ThompsonSampling
3373,3,4.321544749003084,0,4,ThompsonSampling
3374,3,3.1051309524977797,0,4,ThompsonSampling
3375,3,4.869212569242022,0,4,ThompsonSampling
3376,3,5.30463113856753,0,4,ThompsonSampling
3377,3,4.716481046117649,0,4,ThompsonSampling
3378,3,2.5289492582180335,0,4,ThompsonSampling
3379,3,3.088188697870273,0,4,ThompsonSampling
3380,3,3.555178192125634,0,4,ThompsonSampling
3381,3,6.02495472259772,0,4,ThompsonSampling
3382,3,5.013489673884013,0,4,ThompsonSampling
3383,3,4.707608142318852,0,4,ThompsonSampling
3384,3,3.5911956725802496,0,4,ThompsonSampling
3385,3,6.921499767670099,0,4,ThompsonSampling
3386,3,2.672541658862487,0,4,ThompsonSampling
3387,3,5.761648788727522,0,4,ThompsonSampling
3388,3,1.5417443254871124,0,4,ThompsonSampling
3389,3,5.524046139690499,0,4,ThompsonSampling
3390,3,4.123260447097215,0,4,ThompsonSampling
3391,3,4.358407917146573,0,4,ThompsonSampling
3392,3,4.991562462947456,0,4,ThompsonSampling
3393,3,2.3169501971989677,0,4,ThompsonSampling
3394,3,3.6537975846508766,0,4,ThompsonSampling
3395,3,2.299856222903668,0,4,ThompsonSampling
3396,3,3.774127772893038,0,4,ThompsonSampling
3397,3,3.574501400265658,0,4,ThompsonSampling
3398,3,3.2939486354862515,0,4,ThompsonSampling
3399,3,4.938900327731422,0,4,ThompsonSampling
3400,3,3.072689002171598,0,4,ThompsonSampling
3401,3,3.638807992430642,0,4,ThompsonSampling
3402,3,5.418258446144991,0,4,ThompsonSampling
3403,3,4.834992755823829,0,4,ThompsonSampling
3404,3,4.117747094519865,0,4,ThompsonSampling
3405,3,4.9589772657348705,0,4,ThompsonSampling
3406,3,5.169133474870226,0,4,ThompsonSampling
3407,3,5.662099819551292,0,4,ThompsonSampling
3408,3,4.9737230880981915,0,4,ThompsonSampling
3409,3,4.810098260098277,0,4,ThompsonSampling
3410,3,3.1928432402881435,0,4,ThompsonSampling
3411,3,4.20052882240197,0,4,ThompsonSampling
3412,3,4.017169629578095,0,4,ThompsonSampling
3413,3,4.005441474565946,0,4,ThompsonSampling
3414,3,4.173857926637072,0,4,ThompsonSampling
3415,3,4.724690040992914,0,4,ThompsonSampling
3416,3,4.168878167950996,0,4,ThompsonSampling
3417,3,4.435872493809098,0,4,ThompsonSampling
3418,3,3.47806334919989,0,4,ThompsonSampling
3419,3,3.991561017140483,0,4,ThompsonSampling
3420,3,3.454283369810389,0,4,ThompsonSampling
3421,3,3.7714037634331876,0,4,ThompsonSampling
3422,3,3.813807073611607,0,4,ThompsonSampling
3423,3,4.238304320830088,0,4,ThompsonSampling
3424,3,3.2804386874716025,0,4,ThompsonSampling
3425,3,3.4362900319252354,0,4,ThompsonSampling
3426,3,6.4294835867318,0,4,ThompsonSampling
3427,3,4.249736962616073,0,4,ThompsonSampling
3428,3,4.476263037151786,0,4,ThompsonSampling
3429,3,2.705707734679141,0,4,ThompsonSampling
3430,3,3.6980500041153745,0,4,ThompsonSampling
3431,3,3.022341807919232,0,4,ThompsonSampling
3432,3,2.6857387056499284,0,4,ThompsonSampling
3433,3,4.2343481780056,0,4,ThompsonSampling
3434,3,5.246432719748819,0,4,ThompsonSampling
3435,3,4.570747834369026,0,4,ThompsonSampling
3436,3,4.180277661967468,0,4,ThompsonSampling
3437,3,3.9183657338068287,0,4,ThompsonSampling
3438,3,4.881097646406676,0,4,ThompsonSampling
3439,3,3.4595676128248583,0,4,ThompsonSampling
3440,3,2.9671157779936226,0,4,ThompsonSampling
3441,3,4.666085624272827,0,4,ThompsonSampling
3442,3,4.506839581586649,0,4,ThompsonSampling
3443,3,2.9561306773011173,0,4,ThompsonSampling
3444,3,4.174114264484341,0,4,ThompsonSampling
3445,3,4.020885768236702,0,4,ThompsonSampling
3446,3,5.738448528480374,0,4,ThompsonSampling
3447,3,4.71765678240804,0,4,ThompsonSampling
3448,3,4.1847629132456765,0,4,ThompsonSampling
3449,3,4.554169900675791,0,4,ThompsonSampling
3450,3,4.0483901550448,0,4,ThompsonSampling
3451,3,4.510905797945519,0,4,ThompsonSampling
3452,3,3.6557133152255155,0,4,ThompsonSampling
3453,3,3.205313319023934,0,4,ThompsonSampling
3454,3,3.0558269028113494,0,4,ThompsonSampling
3455,3,4.553001316268561,0,4,ThompsonSampling
3456,3,4.3868831860620014,0,4,ThompsonSampling
3457,3,4.007766472342569,0,4,ThompsonSampling
3458,3,3.3610562807937097,0,4,ThompsonSampling
3459,3,3.8895052217726342,0,4,ThompsonSampling
